Company,Faculty,Major,Major Code,Company Address,Latitude,Longitude,Count
Kalsym Sdn Bhd (931595-P),FCI,Software Engineering,TB08,"Unit S-14-06, first Subang SS15 Courtyard, Jalan SS15/4g, 47500 Subang, Selangor, Malaysia",3.0779644,101.5865449,2
Kidocode,FCI,Cybersecurity,TB10,"Suite L-5-01, Solaris Mont Kiara, Jalan Solaris, Off Jalan Duta Kiara, 50480, Kuala Lumpur, Malaysia",3.176374,101.6600678,1
Kidocode,FCI,Data Science,TB09,"Suite L-5-01, Solaris Mont Kiara, Jalan Solaris, Off Jalan Duta Kiara, 50480, Kuala Lumpur, Malaysia",3.176374,101.6600678,2
Kloena Digital,FCI,Data Science,TB09,"B2-2, Bintulu Paragon, Street Mall, No. 1, Old Airport Road, 97000 Bintulu, Sarawak",3.1738542,113.0428485,1
Koa Denko Sdn Bhd,FCI,Data Science,TB09,"Lot 7, 8 & 9, Free Trade Zone, 75350 Batu Berendam, Malacca",2.2549007,102.2490697,1
LE Global Services Sdn Bhd,FCI,Cybersecurity,TB10,"A-11-01, Subang Empire Tower, Jalan SS16/1, SS16, Subang Jaya, Selangor, Malaysia",3.0817783,101.5828038,1
Latitude Innovation Sdn Bhd,FCI,Data Science,TB09,"B0702, Block B, Setia Walk, Persiaran Wawasan, 47160 Puchong Selangor",3.0309621,101.6168062,1
Leo Code Sdn Bhd,FCI,Data Science,TB09,"SO-18-1&2 Strata Office KL Eco City, NO.3 Jalan Bangsar, 59200 Kuala Lumpur",3.1173508,101.6732033,5
Leo Code Sdn Bhd,FCI,Software Engineering,TB08,"SO-18-1&2 Strata Office KL Eco City, NO.3 Jalan Bangsar, 59200 Kuala Lumpur",3.1173508,101.6732033,1
Leo Code Sdn Bhd,FCI,Information System,TB13,"SO-18-1&2 Strata Office KL Eco City, NO.3 Jalan Bangsar, 59200 Kuala Lumpur",3.1173508,101.6732033,1
Luxor Network Sdn Bhd,FCI,Information System,TB13,"1A, Jalan Teknologi 3/4 & PJU 5, Taman Sains Selangor 1, Kota Damansara, 47810 Petaling Jaya, Selangor",3.107094,101.6082551,1
MAGNIFI,FCI,Information System,TB13,"Suite 22-05, Level 22, 2A, Jalan Stesen Sentral 2, Kuala Lumpur Sentral, 50470 Kuala Lumpur.",3.1370086,101.6894842,1
MES Management Services,FCI,Cybersecurity,TB10,"10A, Jalan Desa Botani 1, Taman Desa Botani, 83000 Batu Pahat, Johor, Malaysia",1.8672765,102.9327832,1
METEORSOFT SDN BHD,FCI,Data Science,TB09,"No. 23-01, Oval Damansara, Jalan Damansara Off, Lebuhraya Sprint, Batu 7, Taman Tun Dr Ismail 60000 Kuala Lumpur",3.131033,101.630197,1
MMU Cnergy,FCI,Data Science,TB09,"Ground floor, FCI building, Multimedia University Cyberjaya",2.921318,101.6559349,1
MS CREATIVE CONSULTANCY,FCI,Data Science,TB09,"FCI, BR0012, MULTIMEDIA UNIVERSITY, PERSIARAN MULTIMEDIA, 63100 CYBERJAYA, SELANGOR, MALAYSIA",2.9277715,101.6419004,1
MS CREATIVE CONSULTANCY,FCI,Software Engineering,TB08,"FCI, BR0012, MULTIMEDIA UNIVERSITY, PERSIARAN MULTIMEDIA, 63100 CYBERJAYA, SELANGOR, MALAYSIA",2.9277715,101.6419004,1
Malaysia Airports Holdings Berhad (MAHB),FCI,Data Science,TB09,"IT Division, 3rd Floor, Airport Management Centre, KL International Airport, 64000 KLIA, Selangor",2.75812,101.7094378,1
Malaysia Digital Economy Corporation (MDEC),FCI,Data Science,TB09,"Malaysia Digital Economy Corporation (MDEC) Sdn Bhd, 2360 Persiaran APEC, 63000 Cyberjaya, Selangor Darul Ehsan",2.9224,101.659,1
Maxis Berhad,FCI,Software Engineering,TB08,"Menara Maxis, Kuala Lumpur City Centre Off Jalan Ampang, 50088 Kuala Lumpur",3.1582035,101.7130177,1
Maxwell Cloud Technology Sdn. Bhd,FCI,Data Science,TB09,"C-1A-08, Block C Level 1A, Skypark One City, USJ 25, Jalan USJ 25/1, 47650 Subang Jaya, Selangor.",3.0215013,101.5810887,1
Maybank,FCI,Data Science,TB09,"100, Jalan Tun Perak, Pudu, Kuala Lumpur",3.1472732,101.6995352,1
Media Prima Berhad (NSTP),FCI,Software Engineering,TB08,"Balai Beruta, 31, Jalan Riong, Bangsar, 59100, Kuala Lumpur, Wilayah Persekutuan",3.1235715,101.6746319,1
Mekaniku Automotive Technologies Sdn Bhd,FCI,Software Engineering,TB08,"Desa Tun Razak, 56000, Wilayah Persekutuan Kuala Lumpur",3.079034,101.718229,2
Menubase Sdn. Bhd.,FCI,Software Engineering,TB08,"NO. 8B, JALAN SS 22/25, DAMANSARA JAYA 47400 PETALING JAYA SELANGOR MALAYSIA",3.1279235,101.6177699,1
Mereka Innovative Education Sdn Bhd,FCI,Game Development,TB11,"Lot 1c, Level G1 (a4 Entrance), Publika Shopping Gallery, Solaris Dutamas, Jalan Dutamas 1, Kuala Lumpur 50480",3.1712879,101.6641079,1
Micro Ocean Technologies Sdn Bhd,FCI,Software Engineering,TB08,"Incubator 2, Taman Teknologi Malaysia, 57000 Kuala Lumpur, Malaysia",3.0471377,101.6910852,1
Mudah.my Sdn Bhd,FCI,Software Engineering,TB08,"Lingkaran Syed Putra, Mid Valley City, 58000 Kuala Lumpur",3.1196552,101.677528,1
My Nic Berhad,FCI,Software Engineering,TB08,"Level 3, Tower 2, Menara Cyber Axis, Jalan Impact, 63000 Cyberjaya, Selangor",2.9179298,101.6613092,1
MyFuturity Global Sdn Bhd,FCI,Software Engineering,TB08,"E-27-01, Marriott Tower, Empire City. Jalan PJU 8/1, Damansara Perdana. 47820 Petaling Jaya, Selangor",3.1663882,101.6155812,1
NEC Corporation of Malaysia Sdn Bhd,FCI,Data Science,TB09,"Suite 19.01, Level 19, The Gardens South Tower, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1173536,101.6752498,1
NSS IT SOLUTION SDN BHD,FCI,Software Engineering,TB08,"08-01-01, Corporate Park, Star Central, Lingkaran Cyber Point Timur, Cyber 12, 63000 Cyberjaya, Selangor",2.9130129,101.6521606,2
Naqia Marketings,FCI,Data Science,TB09,"43A, Jalan SG3/10, Taman Sri Gombak, 68100 Batu Caves, Selangor.",3.2428323,101.7047741,1
NexAI,FCI,Software Engineering,TB08,"2-38, The Park Signature Shops, Jalan Jalil Utama 2, Bukit Jalil, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.0537408,101.6715749,1
Nexagate Sdn Bhd,FCI,Cybersecurity,TB10,"2, Boutique Office, Menara 3, BO2-D-13A-1, Jalan Bangsar, KL Eco City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1202849,101.6746057,2
NextLabs (Malaysia) SDN BHD,FCI,Software Engineering,TB08,"D-13A-02, Menara Suezcap 1 KL Gateway, 2, Jalan Kerinchi, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1142135,101.6629229,1
Nextcloud sdn bhd,FCI,Information System,TB13,"Menara Paragon, Suite SB-09-07, Persiaran Bestari, Cyber 11, 63000 Cyberjaya, Selangor",2.924355,101.637115,1
Nintex Software Malaysia Sdn Bhd,FCI,Software Engineering,TB08,"Nintex Software Malaysia Sdn Bhd (980535-D) Suite 8-3, Level 8, Menara Cimb Jalan Stesen Sentral 2 KL Sentral Kuala Lumpur 50470, Malaysia",3.1363937,101.686621,1
Nirvana Asia Group,FCI,Cybersecurity,TB10,"Level 9, Tower 1, Avenue 3, The Horizon, Bangsar South, No 8, Jalan Kerinchi 59200 Kuala Lumpur, Malaysia.",3.1113083,101.6683054,1
Novartis Corporation (Malaysia) Sdn.Bhd,FCI,Software Engineering,TB08,"Novartis Corporation (M) Sdn Bhd. Level 18, Plaza Imazium No. 8, Jalan SS21/37, Damansara Uptown 47400 Petaling Jaya Selangor, MALAYSIA.",3.1335142,101.6235937,1
Nuffnang Sdn. Bhd.,FCI,Data Science,TB09,"Menara HLA, Level 9, Menara HLX, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur",3.1520321,101.7137683,1
OCBC (E2P),FCI,Software Engineering,TB08,"3rd Floor, Prima Avenue, 3506, Jalan Teknokrat 5, Cyberjaya, 63000 Cyberjaya, Selangor",2.9213857,101.6576255,1
OCBC (Menara OCBC),FCI,Software Engineering,TB08,"18, Jalan Tun Perak, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1501184,101.6961107,1
OCBC Bank (Malaysia) Berhad,FCI,Data Science,TB09,"4th Floor, Wisma Lee Rubber, 1, Jalan Melaka, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.149645,101.697178,1
OPERION Ecommerce & Software Sdn Bhd,FCI,Data Science,TB09,"1st Floor, 7323, Jalan Raja Uda, 12300 Butterworth, Pulau Pinang",5.4247296,100.3824098,1
OPUSTECH SDN BHD,FCI,Software Engineering,TB08,"29-07 Jalan Riong, Bangsar, 59100 Kuala Lumpur, Malaysia",3.1244429,101.6740317,1
ORCHID ASIA INFOTECH,FCI,Software Engineering,TB08,"Futurise Center,Block 3710,Persiaran Apec,Cyber 8,63000 Cyberjaya",2.9103376,101.6552568,1
OVERWATCH TECHNOLOGIES SDN. BHD,FCI,Data Science,TB09,"Faber Towers tower 2, 10th floor, Podium, Jalan Desa Bahagia, Taman Desa, 58100 Kuala Lumpur",3.102587,101.6848068,1
OrenG Academy,FCI,Game Development,TB11,"9A, Jalan P8G1, Presint 8, 62250 Putrajaya, Wilayah Persekutuan Putrajaya",2.9256938,101.6790333,1
Origine IT Sdn Bhd,FCI,Information System,TB13,"A15-13, Prima Avenue, Jalan PJU 1/39, Dataran Prima, 47301 Petaling Jaya, Selangor",3.1178039,101.5951125,1
Oxy Solutions Sdn. Bhd.,FCI,Information System,TB13,"B1-12-3, Space U8, No.6, Persiaran Pasak Bumi, Bukit Jelutong, 40150 Shah Alam, Selangor",3.1118583,101.552338,1
Oyen Sdn Bhd,FCI,Data Science,TB09,"Block C, Megan Avenue 1, C-7-3, 189, Jln Tun Razak, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.162835,101.7172379,1
PC World,FCI,Game Development,TB11,"No 29, Jalan Cheng Perdana 1/21A, Taman Cheng Perdana, 75250 Melaka",2.2765435,102.215033,1
PETRONAS,FCI,Cybersecurity,TB10,"Menara ExxonMobil, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Malaysia",3.1540803,101.7155768,1
PETRONAS,FCI,Cybersecurity,TB10,"Petronas LNG Complex Jalan Tanjung Kidurong BINTULU, Sarawak, 97007 Malaysia",3.269058,113.066784,1
PETRONAS,FCI,Cybersecurity,TB10,"Petronas Twin Tower, Kuala Lumpur City Centre, 50088 Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS,FCI,Data Science,TB09,"Menara ExxonMobil, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Malaysia",3.1540803,101.7155768,1
PETRONAS,FCI,Data Science,TB09,"Technical Delivery Excellence,
 Project Delivery & Technology,
 Tower 3, Kuala Lumpur City Centre, Malaysia",3.156667,101.711111,1
PETRONAS,FCI,Software Engineering,TB08,"Petronas Twin Towers, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Malaysia",3.1574693,101.7115639,1
"PETRONAS Change Management, Strategy & Business Development, Gas & New Energy",FCI,Data Science,TB09,"Petronas Twin Tower, Kuala Lumpur City Centre, 50088 Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS Chemicals Group Berhad,FCI,Data Science,TB09,"Petronas Twin Tower, Kuala Lumpur City Centre, 50088 Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS Dagangan Berhad,FCI,Data Science,TB09,"Petronas Twin Tower, Kuala Lumpur City Centre, 50088 Kuala Lumpur",3.1574693,101.7115639,2
PETRONAS Digital,FCI,Cybersecurity,TB10,"Petronas Twin Tower, Kuala Lumpur City Centre, 50088 Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS Digital,FCI,Data Science,TB09,"Menara ExxonMobil, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Malaysia",3.1540803,101.7155768,1
PETRONAS Digital,FCI,Software Engineering,TB08,"Jalan Kia Peng, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1519238,101.7183652,1
PETRONAS KLCC - People Management,FCI,Data Science,TB09,"Petronas Twin Tower, Kuala Lumpur City Centre, 50088 Kuala Lumpur",3.1574693,101.7115639,1
PETRONAS Research Sdn Bhd,FCI,Data Science,TB09,"PETRONAS Research Sdn Bhd, Petronas Research & Scientitic, Jln Ayer Hitam, Bangi Government and Private Training Centre Area, 43000 Bandar Baru Bangi, Selangor",2.971065,101.7383872,1
PHN Industry Sdn Bhd,FCI,Software Engineering,TB08,"Lot PT 75-77, Jalan 26/6 Kawasan Perindustrian HICOM Seksyen 26 Peti Surat 7306, 40710 Shah Alam, Selangor",3.0569093,101.6349107,1
POSable Sdn Bhd,FCI,Data Science,TB09,"6, Jalan SS 13/4, Subang Jaya Industrial Estate, 47500 Subang Jaya, Selangor",3.070008,101.596118,1
POSable Sdn Bhd,FCI,Software Engineering,TB08,"6, Jalan SS 13/4, Subang Jaya Industrial Estate, 47500 Subang Jaya, Selangor",3.070008,101.596118,1
Penang General Hospital,FCI,Cybersecurity,TB10,"PENANG GENERAL HOSPITAL, RESIDENCY ROAD, 10450 GEORGETOWN, PENANG.",5.4169068,100.3113301,1
Perksense Sdn Bhd,FCI,Game Development,TB11,"Block D-5-50,  10 Boulevard,  47400 Petaling Jaya, Selangor, Malaysia. ",3.0878896,101.6570208,1
Permodalan Nasional Berhad (PNB),FCI,Cybersecurity,TB10,"Permodalan Nasional Berhad Tingkat 33, Menara PNB, 201-A Jalan Tun Razak, 50724 Kuala Lumpur, Wilayah Persekutuan.",3.1575373,101.7198625,1
Persuasion Technologies Sdn Bhd,FCI,Data Science,TB09,"No. 25-2, Block B, Zenith Corporate Park,
 
 No. 1, Jalan SS 7/26, Ss 7,
 
 47301 Petaling Jaya, Selangor",3.1041782,101.59262,1
Pipio Design,FCI,Data Science,TB09,"12-2, The Strand D-sara-PB1, Jalan PJU 5/20C, Dataran Sunway, KD, 47810 Petaling Jaya, Selangor",3.1541492,101.5914153,1
Plentisoft Sdn Bhd,FCI,Software Engineering,TB08,"2-41 3, Persiaran Anggerik Vanilla, Kota Kemuning, 40460 Shah Alam, Selangor",3.0044876,101.5372173,1
Plisca (M) Sdn Bhd,FCI,Software Engineering,TB08,"No. 26-1A, Jalan UP 1/2, Ukay Perdana, 68000 Ampang, Selangor",3.2070912,101.7805549,1
Poladrone Solutions Sdn. Bhd.,FCI,Data Science,TB09,"Poladrone-L1-Futurise, Persiaran APEC, Cyber 8, 63000 Cyberjaya, Selangor, Malaysia",2.9103376,101.6552568,1
Poladrone Solutions Sdn. Bhd.,FCI,Software Engineering,TB08,"Poladrone-L1-Futurise, Persiaran APEC, Cyber 8, 63000 Cyberjaya, Selangor, Malaysia",2.9103376,101.6552568,1
Pricewaterhousecoopers Sdn Bhd,FCI,Data Science,TB09,"Level 10, 1 Sentral, Jalan Rakyat, Kuala Lumpur Sentral, 50470 Kuala Lumpur",3.1314287,101.6833038,1
PrivAsia Sdn.Bhd,FCI,Software Engineering,TB08,"Unit C-21-05, Dataran 3 TWO Square, No, 2, Jalan 19/1, 46300 Petaling Jaya, Selangor",3.1111025,101.6319897,1
Pro Office Technology Sdn Bhd,FCI,Cybersecurity,TB10,"12, Jalan BP 6/13, Bandar Bukit Puchong, 47100 Puchong, Selangor, MalaysiaÂ",2.9855381,101.6220555,1
Pro Office Technology Sdn Bhd,FCI,Game Development,TB11,"12, Jalan BP 6/13, Bandar Bukit Puchong, 47100 Puchong, Selangor, MalaysiaÂ",2.9855381,101.6220555,1
Prudential Assurance Malaysia Berhad (PAMB),FCI,Data Science,TB09,"Menara Prudential, Jalan Barat, Tun Razak Exchange, 55188 Kuala Lumpur",3.1319197,101.6840589,1
Pulse Interactive Sdn Bhd.,FCI,Game Development,TB11,"A-16-09, 3 Elements, Persiaran Putra Permai Selesa, Bandar Putra Permai Selesa, 43300 Seri Kembangan.",2.9820541,101.6676987,1
Pulsy Technology Sdn Bhd,FCI,Data Science,TB09,"Malaysia Global Innovation and Creativity Centre (MaGIC) CWS, 3730, Persiaran Apec, Cyberjaya 63000, Selangor, Malaysia",2.9090721,101.6548113,1
PurpleConnect Sdn Bhd,FCI,Cybersecurity,TB10,"A-2-9, 8 Avenue, Jalan Sungai Jernih 8/1, Seksyen 8, 46050 Petaling Jaya, Selangor.",3.0984764,101.6376156,1
QR Retail Automation (Asia) Sdn Bhd,FCI,Cybersecurity,TB10,"1-01 Bangunan Yin 1st Floor, No. 7 Section 16/11 Off Jalan Damansara, Pusat Perdagangan Phileo Damansara, 46350 Petaling Jaya, Selangor",3.1269415,101.6429329,1
QR Retail Automation (Asia) Sdn Bhd,FCI,Data Science,TB09,"1-01 Bangunan Yin 1st Floor, No. 7 Section 16/11 Off Jalan Damansara, Pusat Perdagangan Phileo Damansara, 46350 Petaling Jaya, Selangor",3.1269415,101.6429329,1
QR Retail Automation (Asia) Sdn Bhd,FCI,Information System,TB13,"1-01 Bangunan Yin 1st Floor, No. 7 Section 16/11 Off Jalan Damansara, Pusat Perdagangan Phileo Damansara, 46350 Petaling Jaya, Selangor",3.1269415,101.6429329,1
REA Group Ltd,FCI,Software Engineering,TB08,"Level 35, The Gardens South Tower, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur, Malaysia",3.1173536,101.6752498,1
RHB Bank Berhad,FCI,Cybersecurity,TB10,"No.26, JalanPP9/4, Taman Putra Perdana, Puchong, Selangor",3.1228775,101.7661885,1
RHB Bank Berhad (Bangi Branch),FCI,Data Science,TB09,"Level 6, ITD Block, RHB Complex, No.8. Jalan Institusi, Kawasan Institusi, 43000 Bandar Baru Bangi, Selangor",2.964229,101.743395,1
RM APPLICATIONS SDN BHD,FCI,Cybersecurity,TB10,"L-3-5, Plaza Damas, Block L, No.60, Jalan Sri Hartamas 1 Sri Hartamas, 50480 Kuala Lumpur",3.162835,101.6564919,1
Radica Software Sdn Bhd,FCI,Software Engineering,TB08,"25A, Jln Greentown 3, Greentown Nova, 30450 Ipoh, Perak",4.6011947,101.0936687,1
Rapidevelop Technology Sdn Bhd,FCI,Software Engineering,TB08,"Suite SA-11-08, Pangaea Paragon, Persiaran Bestari, 63100 Cyberjaya, Selangor.",2.9244211,101.6371876,1
Razer Merchant Services Sdn. Bhd.,FCI,Data Science,TB09,"J-39-1, Block J, Persiaran Multimedia, CityPark, i-City, 40000 Shah Alam, Selangor D.E., Malaysia.",3.0642848,101.4832435,1
Redtone International Bhd,FCI,Data Science,TB09,"Suites 22-30, 5th Floor, IOI Business Park, 47100 Puchong, Selangor",3.0427042,101.6194214,1
ResMed,FCI,Data Science,TB09,"ResMed (Malaysia) Sdn. Bhd. Level 28, The Gardens, North Tower, Mid Valley City, Lingkaran Syed Putra, 59200, Kuala Lumpur.",3.1199336,101.6765345,1
